provider,date,site_id,site_name,inverter_id,inverter_name,inverter_serial,inverter_model,inverter_rated_kw,inverter_rating_source,daily_energy_kwh,sun_hours,revenue_amount
solis,2025-02-20,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,8.8,0.05,2.64
solis,2025-02-21,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,10.5,0.06,0.0
solis,2025-03-14,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,113.8,0.62,34.14
solis,2025-03-15,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,174.8,0.94,52.44
solis,2025-03-16,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,70.5,0.38,21.15
solis,2025-03-17,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,349.7,1.89,104.91
solis,2025-03-18,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,120.0,0.65,36.0
solis,2025-03-19,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,501.2,2.71,150.36
solis,2025-03-20,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,232.3,1.26,69.69
solis,2025-03-21,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,548.2,2.96,164.46
solis,2025-03-22,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,95.6,0.52,28.68
solis,2025-03-23,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,285.6,1.54,85.68
solis,2025-03-24,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,501.5,2.71,150.45
solis,2025-03-25,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,248.0,1.34,74.4
solis,2025-03-26,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,131.3,0.71,39.39
solis,2025-03-27,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,202.0,1.09,60.6
solis,2025-03-28,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,147.5,0.8,44.25
solis,2025-03-29,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,88.5,0.48,26.55
solis,2025-03-30,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,203.6,1.1,61.08
solis,2025-03-31,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,246.8,1.33,74.04
solis,2025-04-01,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,110.0,0.59,33.0
solis,2025-04-02,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,86.0,0.46,25.8
solis,2025-04-03,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,459.1,2.48,137.73
solis,2025-04-04,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,687.3,3.72,206.19
solis,2025-04-05,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,712.1,3.85,213.63
solis,2025-04-06,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,660.6,3.57,198.18
solis,2025-04-07,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,362.8,1.96,108.84
solis,2025-04-08,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,658.2,3.56,197.46
solis,2025-04-09,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,650.8,3.52,195.24
solis,2025-04-10,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,550.8,2.98,165.24
solis,2025-04-11,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,607.6,3.28,182.28
solis,2025-04-12,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,571.6,3.09,171.48
solis,2025-04-15,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,639.7,3.46,191.91
solis,2025-04-16,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,247.0,1.34,74.1
solis,2025-04-17,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,459.6,2.48,137.88
solis,2025-04-18,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,672.2,3.63,201.66
solis,2025-04-19,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,347.1,1.88,104.13
solis,2025-04-20,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,133.2,0.72,39.96
solis,2025-04-21,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,338.5,1.83,101.55
solis,2025-04-22,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,401.3,2.17,120.39
solis,2025-04-23,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,660.9,3.57,198.27
solis,2025-04-24,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,665.6,3.6,199.68
solis,2025-04-25,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,690.8,3.73,207.24
solis,2025-04-26,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,653.6,3.53,196.08
solis,2025-04-27,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,320.9,1.73,96.27
solis,2025-04-28,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,673.9,3.64,202.17
solis,2025-04-29,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,368.1,1.99,110.43
solis,2025-04-30,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,471.5,2.55,141.45
solis,2025-05-01,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,677.1,3.66,203.13
solis,2025-05-02,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,688.3,3.72,206.49
solis,2025-05-03,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,683.9,3.7,205.17
solis,2025-05-04,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,241.0,1.3,72.3
solis,2025-05-05,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,637.9,3.45,191.37
solis,2025-05-06,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,699.8,3.78,209.94
solis,2025-05-07,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,696.2,3.76,208.86
solis,2025-05-08,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,703.4,3.8,211.02
solis,2025-05-09,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,682.9,3.69,204.87
solis,2025-05-10,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,621.2,3.36,186.36
solis,2025-05-11,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,354.0,1.91,106.2
solis,2025-05-12,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,612.0,3.31,183.6
solis,2025-05-13,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,441.1,2.38,132.33
solis,2025-05-14,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,506.3,2.74,151.89
solis,2025-05-15,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,185.8,1.0,55.74
solis,2025-05-16,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,502.4,2.72,150.72
solis,2025-05-17,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,608.4,3.29,182.52
solis,2025-05-18,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,171.2,0.93,51.36
solis,2025-05-19,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,676.6,3.66,202.98
solis,2025-05-20,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,548.0,2.96,164.4
solis,2025-05-21,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,563.5,3.05,169.05
solis,2025-05-22,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,470.8,2.54,141.24
solis,2025-05-23,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,239.4,1.29,71.82
solis,2025-05-24,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,678.6,3.67,203.58
solis,2025-05-25,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,700.8,3.79,210.24
solis,2025-05-26,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,651.1,3.52,195.33
solis,2025-05-27,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,689.5,3.73,206.85
solis,2025-05-28,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,694.8,3.76,208.44
solis,2025-05-29,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,671.1,3.63,201.33
solis,2025-05-30,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,695.2,3.76,208.56
solis,2025-05-31,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,588.6,3.18,176.58
solis,2025-06-01,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,658.2,3.56,197.46
solis,2025-06-02,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,434.1,2.35,130.23
solis,2025-06-03,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,523.1,2.83,156.93
solis,2025-06-04,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,642.1,3.47,192.63
solis,2025-06-05,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,686.4,3.71,205.92
solis,2025-06-06,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,477.9,2.58,143.37
solis,2025-06-07,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,494.6,2.67,148.38
solis,2025-06-08,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,690.3,3.73,207.09
solis,2025-06-09,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,695.9,3.76,208.77
solis,2025-06-10,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,705.9,3.82,211.77
solis,2025-06-11,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,633.9,3.43,190.17
solis,2025-06-12,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,286.8,1.55,86.04
solis,2025-06-13,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,573.9,3.1,172.17
solis,2025-06-14,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,631.0,3.41,189.3
solis,2025-06-15,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,637.4,3.45,191.22
solis,2025-06-16,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,698.2,3.77,209.46
solis,2025-06-17,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,651.4,3.52,195.42
solis,2025-06-18,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,669.3,3.62,200.79
solis,2025-06-19,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,692.5,3.74,207.75
solis,2025-06-20,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,116.2,0.63,34.86
solis,2025-06-21,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,80.6,0.44,24.18
solis,2025-06-22,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,346.4,1.87,103.92
solis,2025-06-23,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,706.0,3.82,211.8
solis,2025-06-24,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,695.8,3.76,208.74
solis,2025-06-25,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,596.3,3.22,178.89
solis,2025-06-26,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,554.0,2.99,166.2
solis,2025-06-27,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,623.5,3.37,187.05
solis,2025-06-28,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,644.7,3.48,193.41
solis,2025-06-29,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,676.1,3.65,202.83
solis,2025-06-30,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,687.4,3.72,206.22
solis,2025-07-01,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,686.6,3.71,205.98
solis,2025-07-02,1298491919449905034,Magrath Parks and Recreation Shop,1308675217948150701,4822070235220019,4822070235220019,2207,185.0,,531.5,2.87,159.45
