date,pv_system_id,pv_system_name,device_id,inverter_name,inverter_rated_kw,inverter_rating_source,daily_output_kwh,source_interval,source_channel
2022-09-24,a8034782-69a5-478a-8b08-d46dcf3e43e6,Burbank farm,a688f5dd-b44e-462e-8046-ae77014e0bca,Primo 15.0-1 208-240 (1),15.0,parsed_from_inverter_name,90.44,month,devwork
2022-09-25,a8034782-69a5-478a-8b08-d46dcf3e43e6,Burbank farm,a688f5dd-b44e-462e-8046-ae77014e0bca,Primo 15.0-1 208-240 (1),15.0,parsed_from_inverter_name,86.16,month,devwork
2022-09-26,a8034782-69a5-478a-8b08-d46dcf3e43e6,Burbank farm,a688f5dd-b44e-462e-8046-ae77014e0bca,Primo 15.0-1 208-240 (1),15.0,parsed_from_inverter_name,83.9,month,devwork
2022-09-27,a8034782-69a5-478a-8b08-d46dcf3e43e6,Burbank farm,a688f5dd-b44e-462e-8046-ae77014e0bca,Primo 15.0-1 208-240 (1),15.0,parsed_from_inverter_name,84.31,month,devwork
2022-09-28,a8034782-69a5-478a-8b08-d46dcf3e43e6,Burbank farm,a688f5dd-b44e-462e-8046-ae77014e0bca,Primo 15.0-1 208-240 (1),15.0,parsed_from_inverter_name,74.06,month,devwork
2022-09-29,a8034782-69a5-478a-8b08-d46dcf3e43e6,Burbank farm,a688f5dd-b44e-462e-8046-ae77014e0bca,Primo 15.0-1 208-240 (1),15.0,parsed_from_inverter_name,39.26,month,devwork
2022-09-30,a8034782-69a5-478a-8b08-d46dcf3e43e6,Burbank farm,a688f5dd-b44e-462e-8046-ae77014e0bca,Primo 15.0-1 208-240 (1),15.0,parsed_from_inverter_name,36.1,month,devwork
2022-10-01,a8034782-69a5-478a-8b08-d46dcf3e43e6,Burbank farm,a688f5dd-b44e-462e-8046-ae77014e0bca,Primo 15.0-1 208-240 (1),15.0,parsed_from_inverter_name,70.74,month,devwork
2022-10-02,a8034782-69a5-478a-8b08-d46dcf3e43e6,Burbank farm,a688f5dd-b44e-462e-8046-ae77014e0bca,Primo 15.0-1 208-240 (1),15.0,parsed_from_inverter_name,74.18,month,devwork
2022-10-03,a8034782-69a5-478a-8b08-d46dcf3e43e6,Burbank farm,a688f5dd-b44e-462e-8046-ae77014e0bca,Primo 15.0-1 208-240 (1),15.0,parsed_from_inverter_name,76.12,month,devwork
2022-10-04,a8034782-69a5-478a-8b08-d46dcf3e43e6,Burbank farm,a688f5dd-b44e-462e-8046-ae77014e0bca,Primo 15.0-1 208-240 (1),15.0,parsed_from_inverter_name,74.97,month,devwork
