date,station_id,station_name,inverter_id,inverter_sn,inverter_model,inverter_rated_kw,daily_production_kwh,full_hour,money,raw_energy_value,raw_energy_unit,raw_energy_scale
2025-12-22,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,50.7,2.03,15.21,50.7,kWh,1
2025-12-23,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,82.8,3.31,24.84,82.8,kWh,1
2025-12-24,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,6.2,0.25,1.86,6.2,kWh,1
2025-12-25,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,10.5,0.42,3.15,10.5,kWh,1
2025-12-26,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,3.4,0.14,1.02,3.4,kWh,1
2025-12-27,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,13.0,0.52,3.9,13.0,kWh,1
2025-12-28,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,53.7,2.15,16.11,53.7,kWh,1
2025-12-29,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,36.3,1.45,10.89,36.3,kWh,1
2025-12-30,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,72.7,2.91,21.81,72.7,kWh,1
2025-12-31,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,22.5,0.9,6.75,22.5,kWh,1
2026-01-01,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,13.2,0.53,3.96,13.2,kWh,1
2026-01-02,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,11.0,0.44,3.3,11.0,kWh,1
2026-01-03,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,13.0,0.52,3.9,13.0,kWh,1
2026-01-04,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,15.3,0.61,4.59,15.3,kWh,1
2026-01-05,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,21.6,0.86,6.48,21.6,kWh,1
