date,station_id,station_name,inverter_id,inverter_sn,inverter_model,inverter_rated_kw,daily_production_kwh,full_hour,money,raw_energy_value,raw_energy_unit,raw_energy_scale
2025-08-15,1298491919450222495,Perry Farms NE23 Site 1 7313,1308675217949987052,40130D1256230006,130D,75.0,0.0,0.0,0.0,0.0,kWh,1
2025-08-16,1298491919450222495,Perry Farms NE23 Site 1 7313,1308675217949987052,40130D1256230006,130D,75.0,0.0,0.0,0.0,0.0,kWh,1
2025-08-17,1298491919450222495,Perry Farms NE23 Site 1 7313,1308675217949987052,40130D1256230006,130D,75.0,0.0,0.0,0.0,0.0,kWh,1
2025-08-18,1298491919450222495,Perry Farms NE23 Site 1 7313,1308675217949987052,40130D1256230006,130D,75.0,0.0,0.0,0.0,0.0,kWh,1
2025-08-19,1298491919450222495,Perry Farms NE23 Site 1 7313,1308675217949987052,40130D1256230006,130D,75.0,0.0,0.0,0.0,0.0,kWh,1
2025-08-20,1298491919450222495,Perry Farms NE23 Site 1 7313,1308675217949987052,40130D1256230006,130D,75.0,0.0,0.0,0.0,0.0,kWh,1
2025-08-21,1298491919450222495,Perry Farms NE23 Site 1 7313,1308675217949987052,40130D1256230006,130D,75.0,0.0,0.0,0.0,0.0,kWh,1
2025-09-08,1298491919450222495,Perry Farms NE23 Site 1 7313,1308675217949987052,40130D1256230006,130D,75.0,367.5,4.9,110.25,367.5,kWh,1
2025-09-09,1298491919450222495,Perry Farms NE23 Site 1 7313,1308675217949987052,40130D1256230006,130D,75.0,546.8,7.29,164.04,546.8,kWh,1
2025-09-10,1298491919450222495,Perry Farms NE23 Site 1 7313,1308675217949987052,40130D1256230006,130D,75.0,228.6,3.05,68.58,228.6,kWh,1
2025-09-11,1298491919450222495,Perry Farms NE23 Site 1 7313,1308675217949987052,40130D1256230006,130D,75.0,508.4,6.78,152.52,508.4,kWh,1
2025-09-12,1298491919450222495,Perry Farms NE23 Site 1 7313,1308675217949987052,40130D1256230006,130D,75.0,505.4,6.74,151.62,505.4,kWh,1
2025-09-13,1298491919450222495,Perry Farms NE23 Site 1 7313,1308675217949987052,40130D1256230006,130D,75.0,567.3,7.56,170.19,567.3,kWh,1
2025-09-14,1298491919450222495,Perry Farms NE23 Site 1 7313,1308675217949987052,40130D1256230006,130D,75.0,517.7,6.9,155.31,517.7,kWh,1
2025-09-15,1298491919450222495,Perry Farms NE23 Site 1 7313,1308675217949987052,40130D1256230006,130D,75.0,343.2,4.58,102.96,343.2,kWh,1
2025-09-16,1298491919450222495,Perry Farms NE23 Site 1 7313,1308675217949987052,40130D1256230006,130D,75.0,571.1,7.61,171.33,571.1,kWh,1
2025-09-17,1298491919450222495,Perry Farms NE23 Site 1 7313,1308675217949987052,40130D1256230006,130D,75.0,569.7,7.6,170.91,569.7,kWh,1
2025-09-18,1298491919450222495,Perry Farms NE23 Site 1 7313,1308675217949987052,40130D1256230006,130D,75.0,564.7,7.53,169.41,564.7,kWh,1
2025-09-19,1298491919450222495,Perry Farms NE23 Site 1 7313,1308675217949987052,40130D1256230006,130D,75.0,551.2,7.35,165.36,551.2,kWh,1
2025-09-20,1298491919450222495,Perry Farms NE23 Site 1 7313,1308675217949987052,40130D1256230006,130D,75.0,576.3,7.68,172.89,576.3,kWh,1
2025-09-21,1298491919450222495,Perry Farms NE23 Site 1 7313,1308675217949987052,40130D1256230006,130D,75.0,375.9,5.01,112.77,375.9,kWh,1
2025-09-22,1298491919450222495,Perry Farms NE23 Site 1 7313,1308675217949987052,40130D1256230006,130D,75.0,583.5,7.78,175.05,583.5,kWh,1
2025-09-23,1298491919450222495,Perry Farms NE23 Site 1 7313,1308675217949987052,40130D1256230006,130D,75.0,572.2,7.63,171.66,572.2,kWh,1
2025-09-24,1298491919450222495,Perry Farms NE23 Site 1 7313,1308675217949987052,40130D1256230006,130D,75.0,588.8,7.85,176.64,588.8,kWh,1
2025-09-25,1298491919450222495,Perry Farms NE23 Site 1 7313,1308675217949987052,40130D1256230006,130D,75.0,570.9,7.61,171.27,570.9,kWh,1
2025-09-26,1298491919450222495,Perry Farms NE23 Site 1 7313,1308675217949987052,40130D1256230006,130D,75.0,578.4,7.71,173.52,578.4,kWh,1
2025-09-27,1298491919450222495,Perry Farms NE23 Site 1 7313,1308675217949987052,40130D1256230006,130D,75.0,188.2,2.51,56.46,188.2,kWh,1
2025-09-28,1298491919450222495,Perry Farms NE23 Site 1 7313,1308675217949987052,40130D1256230006,130D,75.0,479.8,6.4,143.94,479.8,kWh,1
2025-09-29,1298491919450222495,Perry Farms NE23 Site 1 7313,1308675217949987052,40130D1256230006,130D,75.0,356.4,4.75,106.92,356.4,kWh,1
2025-09-30,1298491919450222495,Perry Farms NE23 Site 1 7313,1308675217949987052,40130D1256230006,130D,75.0,295.0,3.93,88.5,295.0,kWh,1
2025-10-01,1298491919450222495,Perry Farms NE23 Site 1 7313,1308675217949987052,40130D1256230006,130D,75.0,410.0,5.47,123.0,410.0,kWh,1
