incident_id,site_name,inverter_name,status,start_date,end_date,days,confidence_score,confidence_label,baseline_share,median_ratio,min_ratio,expected_kwh_min,expected_kwh_max,actual_kwh_min,actual_kwh_max,peer_inverter_count,reason,source_file
SOLIS-1298491919449848959-001,Richard,ALL_INVERTERS,site_missing_data,2025-02-09,2025-02-13,5,93,high,1.0,0.0,0.0,14.25,46.9,0.0,0.0,2,"Missing site data: no rows were present for 5 day(s), so the API appears to have omitted the entire site. Estimated expected site energy was between 14.2 and 46.9 kWh.",solis__Richard__1298491919449848959.csv
SOLIS-1298491919449848959-002,Richard,4804040243030101,sustained_underperformance,2025-02-15,2025-03-02,16,45,low,0.498755,0.675552,0.644822,9.925218,29.725777,6.4,20.7,1,"Sustained underperformance: actual output was typically 67.6% of expected for 16 day(s), bottoming at 64.5%, while peers remained active.",solis__Richard__1298491919449848959.csv
SOLIS-1298491919449848959-003,Richard,4804040243030101,sustained_underperformance,2025-03-04,2025-03-10,7,56,low,0.498755,0.668331,0.665879,10.7731,30.972664,7.2,20.9,1,"Sustained underperformance: actual output was typically 66.8% of expected for 7 day(s), bottoming at 66.6%, while peers remained active.",solis__Richard__1298491919449848959.csv
SOLIS-1298491919449848959-004,Richard,ALL_INVERTERS,site_missing_data,2026-01-05,2026-01-05,1,85,high,1.0,0.0,0.0,21.95,21.95,0.0,0.0,2,"Missing site data: no rows were present for 1 day(s), so the API appears to have omitted the entire site. Estimated expected site energy was between 22.0 and 22.0 kWh.",solis__Richard__1298491919449848959.csv
SOLIS-1298491919449848959-005,Richard,ALL_INVERTERS,site_missing_data,2026-03-17,2026-03-17,1,87,high,1.0,0.0,0.0,51.5,51.5,0.0,0.0,2,"Missing site data: no rows were present for 1 day(s), so the API appears to have omitted the entire site. Estimated expected site energy was between 51.5 and 51.5 kWh.",solis__Richard__1298491919449848959.csv
SOLIS-1298491919449848959-006,Richard,4804040243030117,sustained_underperformance,2026-04-16,2026-04-18,3,41,low,0.501245,0.737845,0.139391,11.478518,39.498133,1.6,30.4,1,"Sustained underperformance: actual output was typically 73.8% of expected for 3 day(s), bottoming at 13.9%, while peers remained active.",solis__Richard__1298491919449848959.csv
SOLIS-1298491919449848959-007,Richard,ALL_INVERTERS,site_missing_data,2026-05-04,2026-05-04,1,89,high,1.0,0.0,0.0,86.95,86.95,0.0,0.0,2,"Missing site data: no rows were present for 1 day(s), so the API appears to have omitted the entire site. Estimated expected site energy was between 87.0 and 87.0 kWh.",solis__Richard__1298491919449848959.csv
