incident_id,site_name,inverter_name,status,start_date,end_date,days,confidence_score,confidence_label,baseline_share,median_ratio,min_ratio,expected_kwh_min,expected_kwh_max,actual_kwh_min,actual_kwh_max,peer_inverter_count,reason,source_file
SOLIS-1298491919450216523-001,EGS Site 1 SW03 5616,40130B1248129102,offline_or_near_zero,2025-10-09,2025-10-09,1,95,high,0.728785,0.0,0.0,173.377868,173.377868,0.0,0.0,1,"Likely outage/near-zero production: actual output was 0.0% of expected for 1 day(s), with expected daily energy between 173.4 and 173.4 kWh.",solis__EGS_Site_1_SW03_5616__1298491919450216523.csv
SOLIS-1298491919450216523-002,EGS Site 1 SW03 5616,ALL_INVERTERS,site_missing_data,2025-10-23,2025-10-23,1,93,high,1.0,0.0,0.0,751.4,751.4,0.0,0.0,2,"Missing site data: no rows were present for 1 day(s), so the API appears to have omitted the entire site. Estimated expected site energy was between 751.4 and 751.4 kWh.",solis__EGS_Site_1_SW03_5616__1298491919450216523.csv
