incident_id,site_name,inverter_name,status,start_date,end_date,days,confidence_score,confidence_label,baseline_share,median_ratio,min_ratio,expected_kwh_min,expected_kwh_max,actual_kwh_min,actual_kwh_max,peer_inverter_count,reason,source_file
SOLIS-1298491919449868730-001,Wheatcrest 2 NE 34 #6008,ALL_INVERTERS,site_missing_data,2025-02-11,2025-02-17,7,100,high,1.0,0.0,0.0,535.55,605.35,0.0,0.0,2,"Missing site data: no rows were present for 7 day(s), so the API appears to have omitted the entire site. Estimated expected site energy was between 535.5 and 605.4 kWh.",solis__Wheatcrest_2_NE_34_6008__1298491919449868730.csv
SOLIS-1298491919449868730-002,Wheatcrest 2 NE 34 #6008,1811450248060009,offline_or_near_zero,2025-02-18,2025-03-06,17,100,high,0.258316,0.0,0.0,42.157246,188.106046,0.0,0.0,1,"Likely outage/near-zero production: actual output was 0.0% of expected for 17 day(s), with expected daily energy between 42.2 and 188.1 kWh.",solis__Wheatcrest_2_NE_34_6008__1298491919449868730.csv
